Township of East Providence,"('-78.30000', '40.00000')",Township of Brush Creek,"('-78.20000', '40.00000')",[56.2586],[44.7386],[3.9],[3.9],[0.],[10.0041685],[26.3966],35.41916666666667,5.737267404578319,2010-04-24
Township of Brush Creek,"('-78.20000', '40.00000')",Township of Licking Creek,"('-78.10000', '40.00000')",[58.272804],[46.3028],[2.5],[2.5],[0.],[9.621701],[25.949202],9.723733333333334,5.161459167493633,2010-04-24
Township of Licking Creek,"('-78.10000', '40.00000')",Township of Wells,"('-78.10000', '40.10000')",[57.2855],[44.775497],[2.5],[2.5],[0.],[9.621701],[25.949202],31.15263333333333,5.578502134929359,2010-04-24
Township of Wells,"('-78.10000', '40.10000')",Township of Taylor,"('-78.00000', '40.10000')",[58.262],[45.662],[2.5],[2.5],[0.],[9.621701],[25.949202],42.160666666666664,5.641882890367639,2010-04-24
Township of Taylor,"('-78.00000', '40.10000')",Township of Dublin,"('-77.90000', '40.10000')",[58.379],[45.869],[2.5],[2.5],[0.],[9.621701],[25.949202],18.337783333333334,5.264380206433299,2010-04-24
Township of Dublin,"('-77.90000', '40.10000')",Metal,"('-77.80000', '40.10000')",[58.6364],[46.2164],[0.70000005],[0.70000005],[0.],[9.928854],[24.159601],15.773266666666666,5.094076424282247,2010-04-24
Metal,"('-77.80000', '40.10000')",Township of Letterkenny,"('-77.70000', '40.10000')",[57.276497],[44.0465],[0.70000005],[0.70000005],[0.],[9.928854],[24.159601],15.1082,5.457123701298827,2010-04-24
Township of Letterkenny,"('-77.70000', '40.10000')",Township of Fannett,"('-77.70000', '40.20000')",[58.4249],[43.0349],[0.90000004],[0.90000004],[0.],[10.530545],[25.0544],23.95535,5.717717683300712,2010-04-24
Township of Fannett,"('-77.70000', '40.20000')",Township of Lurgan,"('-77.60000', '40.10000')",[59.7254],[44.8754],[0.2],[0.2],[0.],[9.524998],[22.369999],30.12773333333333,5.412275631053703,2010-04-24
Township of Lurgan,"('-77.60000', '40.10000')",Township of Toboyne,"('-77.60000', '40.20000')",[57.425],[40.235],[0.90000004],[0.90000004],[0.],[10.530545],[25.0544],45.8426,6.717857951413261,2010-04-24
Township of Toboyne,"('-77.60000', '40.20000')",Township of Upper Mifflin,"('-77.50000', '40.20000')",[61.063698],[44.2337],[0.4],[0.4],[0.],[9.827536],[23.9359],34.86676666666666,5.610735366238991,2010-04-24
Township of Upper Mifflin,"('-77.50000', '40.20000')",Township of Lower Mifflin,"('-77.40000', '40.20000')",[61.6667],[44.2067],[0.1],[0.1],[0.],[9.083983],[21.4752],48.877433333333336,5.941746200556858,2010-04-24
Township of Lower Mifflin,"('-77.40000', '40.20000')",Township of West Pennsboro,"('-77.30000', '40.20000')",[62.359703],[44.3597],[0.1],[0.1],[0.],[9.083983],[21.4752],30.964499999999997,5.50755478440063,2010-04-24
Township of West Pennsboro,"('-77.30000', '40.20000')",Carlisle,"('-77.20000', '40.20000')",[62.6927],[44.2427],[0.1],[0.1],[0.],[9.083983],[21.4752],10.15355,5.370610499770972,2010-04-24
Carlisle,"('-77.20000', '40.20000')",Township of Silver Spring,"('-77.10000', '40.20000')",[63.264202],[44.1842],[0.],[0.],[0.],[8.358121],[19.6856],13.86005,5.385672398971541,2010-04-24
Township of Silver Spring,"('-77.10000', '40.20000')",Township of Upper Allen,"('-77.00000', '40.20000')",[63.870796],[44.0708],[0.],[0.],[0.],[8.358121],[19.6856],12.785766666666666,5.402244055159048,2010-04-24
Township of Upper Allen,"('-77.00000', '40.20000')",Township of Fairview,"('-76.90000', '40.20000')",[64.1687],[44.3687],[0.],[0.],[0.],[8.358121],[19.6856],14.827083333333333,5.356814047358485,2010-04-24
Township of Fairview,"('-76.90000', '40.20000')",Township of Susquehanna,"('-76.90000', '40.30000')",[64.7897],[43.7297],[0.],[0.],[0.],[8.358121],[19.6856],18.154666666666667,5.487891063907523,2010-04-24
Pittsburgh,"('-80.00000', '40.40000')",Munhall,"('-79.90000', '40.40000')",[53.5766],[26.3966],[0.],[0.],[0.],[11.106429],[21.9226],17.282500000000002,13.10203350449487,2010-03-27
Munhall,"('-79.90000', '40.40000')",Monroeville,"('-79.80000', '40.40000')",[52.958298],[26.4983],[0.],[0.],[0.],[11.459031],[21.9226],17.204633333333334,12.99528317262983,2010-03-27
Monroeville,"('-79.80000', '40.40000')",Murrysville,"('-79.70000', '40.40000')",[52.8116],[26.621601],[0.],[0.],[0.],[11.459031],[21.9226],24.057333333333336,12.918526666009482,2010-03-27
Murrysville,"('-79.70000', '40.40000')",Township of North Huntingdon,"('-79.70000', '40.30000')",[52.5551],[26.635101],[0.],[0.],[0.],[12.0258255],[23.0411],22.594266666666666,12.891737200580009,2010-03-27
Township of North Huntingdon,"('-79.70000', '40.30000')",Township of Hempfield,"('-79.60000', '40.30000')",[51.1259],[25.3859],[0.],[0.],[0.],[12.717497],[25.501799],13.800083333333333,14.246531505868994,2010-03-27
Township of Hempfield,"('-79.60000', '40.30000')",Mount Pleasant,"('-79.50000', '40.20000')",[51.7703],[26.4803],[0.],[0.],[0.],[12.717497],[25.501799],20.875966666666667,13.03716567067824,2010-03-27
Mount Pleasant,"('-79.50000', '40.20000')",Township of Bullskin,"('-79.50000', '40.10000')",[50.3258],[25.3058],[0.],[0.],[0.],[14.07889],[30.8706],17.133216666666666,14.362073223759833,2010-03-27
Township of Bullskin,"('-79.50000', '40.10000')",Township of Donegal,"('-79.40000', '40.10000')",[48.8408],[25.4408],[0.],[0.],[0.],[14.07889],[30.8706],16.380366666666667,14.18918239182805,2010-03-27
Township of Donegal,"('-79.40000', '40.10000')",Township of Jefferson,"('-79.20000', '40.10000')",[42.9728],[21.7328],[0.],[0.],[0.],[13.152723],[29.081],32.489133333333335,21.138440256937596,2010-03-27
Township of Jefferson,"('-79.20000', '40.10000')",Township of Lincoln,"('-79.10000', '40.10000')",[45.0644],[23.374401],[0.],[0.],[0.],[13.653032],[29.528399],38.85316666666667,17.5880010352852,2010-03-27
Township of Lincoln,"('-79.10000', '40.10000')",Township of Somerset,"('-79.10000', '40.00000')",[44.4938],[23.2538],[0.],[0.],[0.],[13.653032],[29.528399],14.838283333333333,17.528742741854863,2010-03-27
Township of Somerset,"('-79.10000', '40.00000')",Township of Stonycreek,"('-78.90000', '40.00000')",[43.6604],[23.5004],[0.],[0.],[0.],[13.653032],[29.528399],27.09345,17.16710210002773,2010-03-27
Township of Stonycreek,"('-78.90000', '40.00000')",Township of Allegheny,"('-78.80000', '40.00000')",[42.338303],[22.178299],[0.],[0.],[0.],[13.653032],[29.528399],23.512816666666666,19.886876934631214,2010-03-27
Township of Allegheny,"('-78.80000', '40.00000')",Township of Juniata,"('-78.70000', '40.00000')",[45.1733],[24.7433],[0.],[0.],[0.],[9.511855],[20.8041],37.590900000000005,15.35971133117181,2010-03-27
Township of Juniata,"('-78.70000', '40.00000')",Township of Harrison,"('-78.60000', '40.00000')",[45.915802],[26.4758],[0.],[0.],[0.],[10.321762],[22.1463],29.433333333333334,13.129418762365367,2010-03-27
Township of Harrison,"('-78.60000', '40.00000')",Bedford County,"('-78.50000', '40.00000')",[46.2335],[25.803501],[0.],[0.],[0.],[10.321762],[22.1463],36.60733333333334,13.985778609658801,2010-03-27
Bedford County,"('-78.50000', '40.00000')",Township of West Providence,"('-78.40000', '40.00000')",[44.2346],[23.8046],[0.],[0.],[0.],[11.8561],[25.501799],95.13781666666667,20.023963091523274,2010-03-27
Township of West Providence,"('-78.40000', '40.00000')",Township of East Providence,"('-78.30000', '40.00000')",[47.182102],[25.9421],[0.],[0.],[0.],[10.321762],[22.8174],95.87361666666668,17.140653607028074,2010-03-27
Township of East Providence,"('-78.30000', '40.00000')",Township of Brush Creek,"('-78.20000', '40.00000')",[45.8186],[24.7586],[0.],[0.],[0.],[10.321762],[22.8174],35.41916666666667,15.296364756226154,2010-03-27
Township of Brush Creek,"('-78.20000', '40.00000')",Township of Licking Creek,"('-78.10000', '40.00000')",[47.562798],[26.2328],[0.],[0.],[0.],[10.175276],[22.5937],9.723733333333334,13.250191775027266,2010-03-27
Township of Licking Creek,"('-78.10000', '40.00000')",Township of Wells,"('-78.10000', '40.10000')",[46.3055],[25.1555],[0.],[0.],[0.],[10.175276],[22.5937],31.15263333333333,14.690338136798267,2010-03-27
Township of Wells,"('-78.10000', '40.10000')",Township of Taylor,"('-78.00000', '40.10000')",[47.012],[25.772],[0.],[0.],[0.],[10.175276],[22.5937],42.160666666666664,14.144681622947102,2010-03-27
Township of Taylor,"('-78.00000', '40.10000')",Township of Dublin,"('-77.90000', '40.10000')",[47.309],[25.799],[0.],[0.],[0.],[10.175276],[22.5937],18.337783333333334,13.769844637193899,2010-03-27
Township of Dublin,"('-77.90000', '40.10000')",Metal,"('-77.80000', '40.10000')",[47.7464],[26.1464],[0.],[0.],[0.],[9.906147],[21.2515],15.773266666666666,13.363755751204483,2010-03-27
Metal,"('-77.80000', '40.10000')",Township of Letterkenny,"('-77.70000', '40.10000')",[46.2065],[24.5165],[0.],[0.],[0.],[9.906147],[21.2515],15.1082,15.427909831071766,2010-03-27
Township of Letterkenny,"('-77.70000', '40.10000')",Township of Fannett,"('-77.70000', '40.20000')",[46.5449],[24.8549],[0.],[0.],[0.],[9.608689],[21.2515],23.95535,15.0065657700482,2010-03-27
Township of Fannett,"('-77.70000', '40.20000')",Township of Lurgan,"('-77.60000', '40.10000')",[47.6654],[25.8854],[0.],[0.],[0.],[9.437913],[19.238201],30.12773333333333,13.783887588618043,2010-03-27
Township of Lurgan,"('-77.60000', '40.10000')",Township of Toboyne,"('-77.60000', '40.20000')",[44.645],[23.045],[0.],[0.],[0.],[9.608689],[21.2515],45.8426,18.391599014638942,2010-03-27
Township of Toboyne,"('-77.60000', '40.20000')",Township of Upper Mifflin,"('-77.50000', '40.20000')",[47.473698],[26.0537],[0.],[0.],[0.],[9.130688],[19.6856],34.86676666666666,13.668518890111795,2010-03-27
Township of Upper Mifflin,"('-77.50000', '40.20000')",Township of Lower Mifflin,"('-77.40000', '40.20000')",[47.4467],[26.1167],[0.],[0.],[0.],[9.212529],[19.461899],48.877433333333336,13.942716386651778,2010-03-27
Township of Lower Mifflin,"('-77.40000', '40.20000')",Township of West Pennsboro,"('-77.30000', '40.20000')",[47.5097],[25.8197],[0.],[0.],[0.],[9.212529],[19.461899],30.964499999999997,13.871535976015265,2010-03-27
Township of West Pennsboro,"('-77.30000', '40.20000')",Carlisle,"('-77.20000', '40.20000')",[47.5727],[25.8827],[0.],[0.],[0.],[9.212529],[19.461899],10.15355,13.641259036212793,2010-03-27
Carlisle,"('-77.20000', '40.20000')",Township of Silver Spring,"('-77.10000', '40.20000')",[47.6042],[26.1842],[0.],[0.],[0.],[9.822442],[19.6856],13.86005,13.314533616478792,2010-03-27
Township of Silver Spring,"('-77.10000', '40.20000')",Township of Upper Allen,"('-77.00000', '40.20000')",[47.6708],[26.3408],[0.],[0.],[0.],[9.822442],[19.6856],12.785766666666666,13.14214676566165,2010-03-27
Township of Upper Allen,"('-77.00000', '40.20000')",Township of Fairview,"('-76.90000', '40.20000')",[47.4287],[26.818699],[0.],[0.],[0.],[9.822442],[19.6856],14.827083333333333,12.660162065756385,2010-03-27
Township of Fairview,"('-76.90000', '40.20000')",Township of Susquehanna,"('-76.90000', '40.30000')",[47.689697],[26.5397],[0.],[0.],[0.],[9.822442],[19.6856],18.154666666666667,12.957764184713888,2010-03-27
Pittsburgh,"('-80.00000', '40.40000')",Munhall,"('-79.90000', '40.40000')",[80.846596],[61.1366],[1.5999999],[1.5999999],[0.],[8.518242],[21.2515],17.282500000000002,3.531853723734424,2016-09-14
Munhall,"('-79.90000', '40.40000')",Monroeville,"('-79.80000', '40.40000')",[80.8583],[60.8783],[1.1],[1.1],[0.],[8.142803],[21.2515],17.204633333333334,3.5315147093017245,2016-09-14
Monroeville,"('-79.80000', '40.40000')",Murrysville,"('-79.70000', '40.40000')",[81.3416],[60.5516],[1.1],[1.1],[0.],[8.142803],[21.2515],24.057333333333336,3.6059306500405324,2016-09-14
Murrysville,"('-79.70000', '40.40000')",Township of North Huntingdon,"('-79.70000', '40.30000')",[81.8051],[60.7451],[1.],[1.],[0.],[8.984278],[22.369999],22.594266666666666,3.5744232435338796,2016-09-14
Township of North Huntingdon,"('-79.70000', '40.30000')",Township of Hempfield,"('-79.60000', '40.30000')",[80.8259],[59.8559],[0.4],[0.4],[0.],[8.608818],[21.6989],13.800083333333333,3.566915272855354,2016-09-14
Township of Hempfield,"('-79.60000', '40.30000')",Mount Pleasant,"('-79.50000', '40.20000')",[82.3703],[61.4003],[0.4],[0.4],[0.],[8.608818],[21.6989],20.875966666666667,3.4895991423229313,2016-09-14
Mount Pleasant,"('-79.50000', '40.20000')",Township of Bullskin,"('-79.50000', '40.10000')",[81.2858],[60.5858],[0.],[0.],[0.],[8.456333],[21.2515],17.133216666666666,3.5105985460828144,2016-09-14
Township of Bullskin,"('-79.50000', '40.10000')",Township of Donegal,"('-79.40000', '40.10000')",[80.0708],[60.1808],[0.],[0.],[0.],[8.456333],[21.2515],16.380366666666667,3.53728432587469,2016-09-14
Township of Donegal,"('-79.40000', '40.10000')",Township of Jefferson,"('-79.20000', '40.10000')",[76.9028],[55.5728],[0.],[0.],[0.],[8.249648],[19.0145],32.489133333333335,4.085497006022132,2016-09-14
Township of Jefferson,"('-79.20000', '40.10000')",Township of Lincoln,"('-79.10000', '40.10000')",[78.4544],[57.3044],[0.],[0.],[0.],[9.028728],[20.3567],38.85316666666667,4.047856286006831,2016-09-14
Township of Lincoln,"('-79.10000', '40.10000')",Township of Somerset,"('-79.10000', '40.00000')",[78.4238],[57.0938],[0.],[0.],[0.],[9.028728],[20.3567],14.838283333333333,3.7816614565587754,2016-09-14
Township of Somerset,"('-79.10000', '40.00000')",Township of Stonycreek,"('-78.90000', '40.00000')",[78.7604],[56.5304],[0.],[0.],[0.],[9.028728],[20.3567],27.09345,3.9242296539480783,2016-09-14
Township of Stonycreek,"('-78.90000', '40.00000')",Township of Allegheny,"('-78.80000', '40.00000')",[77.4383],[55.2083],[0.],[0.],[0.],[9.028728],[20.3567],23.512816666666666,4.009603442470212,2016-09-14
Township of Allegheny,"('-78.80000', '40.00000')",Township of Juniata,"('-78.70000', '40.00000')",[83.6033],[58.2233],[0.],[0.],[0.],[7.9153137],[21.2515],37.590900000000005,3.9437722136729683,2016-09-14
Township of Juniata,"('-78.70000', '40.00000')",Township of Harrison,"('-78.60000', '40.00000')",[84.5258],[59.325798],[0.],[0.],[0.],[9.017635],[22.8174],29.433333333333334,3.7184025773649965,2016-09-14
Township of Harrison,"('-78.60000', '40.00000')",Bedford County,"('-78.50000', '40.00000')",[85.833496],[58.8335],[0.],[0.],[0.],[9.017635],[22.8174],36.60733333333334,3.8744067359312466,2016-09-14
Bedford County,"('-78.50000', '40.00000')",Township of West Providence,"('-78.40000', '40.00000')",[83.2946],[57.4646],[0.],[0.],[0.],[9.017635],[21.6989],95.13781666666667,7.22827718270687,2016-09-14
Township of West Providence,"('-78.40000', '40.00000')",Township of East Providence,"('-78.30000', '40.00000')",[87.9521],[62.122097],[0.],[0.],[0.],[8.8580675],[23.4885],95.87361666666668,6.941637726674611,2016-09-14
Township of East Providence,"('-78.30000', '40.00000')",Township of Brush Creek,"('-78.20000', '40.00000')",[86.2286],[60.3086],[0.],[0.],[0.],[8.8580675],[23.4885],35.41916666666667,3.736914015744886,2016-09-14
Township of Brush Creek,"('-78.20000', '40.00000')",Township of Licking Creek,"('-78.10000', '40.00000')",[88.2428],[62.4128],[0.],[0.],[0.],[8.8580675],[23.2648],9.723733333333334,3.3533295970908834,2016-09-14
Township of Licking Creek,"('-78.10000', '40.00000')",Township of Wells,"('-78.10000', '40.10000')",[86.8055],[60.975502],[0.],[0.],[0.],[8.8580675],[23.2648],31.15263333333333,3.616960042342808,2016-09-14
Township of Wells,"('-78.10000', '40.10000')",Township of Taylor,"('-78.00000', '40.10000')",[88.142],[62.221996],[0.],[0.],[0.],[8.8580675],[23.2648],42.160666666666664,3.742675727117787,2016-09-14
Township of Taylor,"('-78.00000', '40.10000')",Township of Dublin,"('-77.90000', '40.10000')",[88.619],[62.969],[0.],[0.],[0.],[8.8580675],[23.2648],18.337783333333334,3.3480825539081343,2016-09-14
Township of Dublin,"('-77.90000', '40.10000')",Metal,"('-77.80000', '40.10000')",[89.1464],[64.126396],[0.],[0.],[0.],[8.880636],[22.8174],15.773266666666666,3.2583013058976995,2016-09-14
Metal,"('-77.80000', '40.10000')",Township of Letterkenny,"('-77.70000', '40.10000')",[88.0565],[63.0365],[0.],[0.],[0.],[8.880636],[22.8174],15.1082,3.3272075780038404,2016-09-14
Township of Letterkenny,"('-77.70000', '40.10000')",Township of Fannett,"('-77.70000', '40.20000')",[87.8549],[63.104897],[0.],[0.],[0.],[9.398062],[24.8307],23.95535,3.381490621399452,2016-09-14
Township of Fannett,"('-77.70000', '40.20000')",Township of Lurgan,"('-77.60000', '40.10000')",[90.055405],[64.4954],[0.],[0.],[0.],[8.701326],[22.5937],30.12773333333333,3.361933427343451,2016-09-14
Township of Lurgan,"('-77.60000', '40.10000')",Township of Toboyne,"('-77.60000', '40.20000')",[85.235],[60.844997],[0.],[0.],[0.],[9.398062],[24.8307],45.8426,3.9393648524974907,2016-09-14
Township of Toboyne,"('-77.60000', '40.20000')",Township of Upper Mifflin,"('-77.50000', '40.20000')",[90.133705],[65.6537],[0.],[0.],[0.],[9.908673],[24.159601],34.86676666666666,3.3649325493337847,2016-09-14
Township of Upper Mifflin,"('-77.50000', '40.20000')",Township of Lower Mifflin,"('-77.40000', '40.20000')",[90.466705],[65.8067],[0.],[0.],[0.],[9.906147],[22.8174],48.877433333333336,3.699747119222775,2016-09-14
Township of Lower Mifflin,"('-77.40000', '40.20000')",Township of West Pennsboro,"('-77.30000', '40.20000')",[90.5297],[65.5997],[0.],[0.],[0.],[9.906147],[22.8174],30.964499999999997,3.305157713437362,2016-09-14
Township of West Pennsboro,"('-77.30000', '40.20000')",Carlisle,"('-77.20000', '40.20000')",[90.5027],[65.8427],[0.],[0.],[0.],[9.906147],[22.8174],10.15355,3.1328312509237737,2016-09-14
Carlisle,"('-77.20000', '40.20000')",Township of Silver Spring,"('-77.10000', '40.20000')",[90.4442],[66.2342],[0.],[0.],[0.],[10.108666],[22.1463],13.86005,3.1200424561957716,2016-09-14
Township of Silver Spring,"('-77.10000', '40.20000')",Township of Upper Allen,"('-77.00000', '40.20000')",[90.42079],[66.5708],[0.],[0.],[0.],[10.108666],[22.1463],12.785766666666666,3.0965167281523676,2016-09-14
Township of Upper Allen,"('-77.00000', '40.20000')",Township of Fairview,"('-76.90000', '40.20000')",[90.178696],[66.508705],[0.],[0.],[0.],[10.108666],[22.1463],14.827083333333333,3.1075767030394985,2016-09-14
Township of Fairview,"('-76.90000', '40.20000')",Township of Susquehanna,"('-76.90000', '40.30000')",[89.80971],[66.0497],[0.],[0.],[0.],[10.108666],[22.1463],18.154666666666667,3.151204369154849,2016-09-14
Pittsburgh,"('-80.00000', '40.40000')",Munhall,"('-79.90000', '40.40000')",[75.1766],[50.7866],[0.],[0.],[0.],[8.7357645],[23.4885],17.282500000000002,4.437712626644372,2016-05-24
